id_cliente,tipo_linea,fecha_alta_movil,antiguedad_meses,departamento,provincia,distrito,ciudad_objetivo,mensualidad_pospago,promedio_recarga_mensual,deuda_actual,retrasos_6m,sin_deuda_ni_retrasos_6m_x,canal_preferido,email,email_habilitado,usuario_mi_movistar_activo,tuvo_internet_hogar,fecha_baja_internet_hogar,baja_ultimo_anio_x,baja_ultimo_anio_y,sin_reclamos_activos,sin_reclamos_6m,sin_deuda_ni_retrasos_6m_y,cumple_ticket,elegible_final,reclamos_totales,reclamo_activo,reclamo_ultimos_6m
C003646,POSPAGO,31/08/2023,28,LIMA,LIMA,PUENTE PIEDRA,True,81.25,,26.13,0,False,EMAIL,cliente03646@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003647,POSPAGO,30/12/2025,0,LIMA,LIMA,LIMA,True,69.74,,0.0,2,False,PUSH_APP,cliente03647@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003648,POSPAGO,9/12/2025,1,LIMA,LIMA,LIMA,True,58.99,,26.73,0,False,SMS,cliente03648@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003649,PREPAGO,18/12/2024,13,ICA,ICA,ICA,False,,36.63,0.0,0,True,WHATSAPP,cliente03649@mail.com,False,False,False,,False,False,True,False,True,False,False,1.0,False,True
C003650,PREPAGO,23/11/2025,1,LIMA,LIMA,LIMA,True,,93.43,64.51,1,False,SMS,,False,False,True,25/04/2025,True,True,True,True,False,True,False,0.0,0,0
C003651,PREPAGO,4/09/2025,4,LIMA,LIMA,LIMA,True,,74.51,0.0,3,False,SMS,cliente03651@mail.com,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003652,POSPAGO,13/05/2025,8,LIMA,LIMA,LIMA,True,78.89,,0.0,0,True,SMS,cliente03652@mail.com,True,False,True,29/09/2025,True,True,True,True,True,True,False,0.0,0,0
C003653,PREPAGO,4/09/2025,4,LIMA,LIMA,LIMA,True,,67.87,6.67,0,False,WHATSAPP,cliente03653@mail.com,False,True,True,19/05/2022,False,False,True,True,False,False,False,2.0,False,False
C003654,POSPAGO,25/11/2025,1,LA LIBERTAD,TRUJILLO,TRUJILLO,True,71.26,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003655,POSPAGO,1/01/2026,0,LIMA,LIMA,LIMA,True,83.87,,0.0,0,True,EMAIL,cliente03655@mail.com,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003656,POSPAGO,1/11/2024,14,LIMA,LIMA,PUENTE PIEDRA,True,81.9,,0.0,0,True,SMS,cliente03656@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003657,POSPAGO,20/02/2024,23,LIMA,LIMA,LIMA,True,84.97,,0.0,0,True,WHATSAPP,cliente03657@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003658,POSPAGO,4/10/2025,3,AREQUIPA,AREQUIPA,AREQUIPA,True,73.88,,0.0,0,True,SMS,cliente03658@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003659,PREPAGO,9/01/2026,0,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,148.11,0.0,1,False,WHATSAPP,cliente03659@mail.com,True,False,True,9/11/2025,True,True,True,True,False,True,False,0.0,0,0
C003660,PREPAGO,13/10/2023,27,LIMA,LIMA,LIMA,True,,88.7,0.0,0,True,SMS,cliente03660@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003661,POSPAGO,16/03/2023,34,LIMA,LIMA,LIMA,True,101.24,,0.0,2,False,SMS,,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003662,POSPAGO,25/09/2024,15,LIMA,LIMA,LIMA,True,72.29,,0.0,0,True,WHATSAPP,,False,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003663,POSPAGO,19/09/2025,3,AREQUIPA,AREQUIPA,AREQUIPA,True,29.9,,0.0,0,True,PUSH_APP,cliente03663@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003664,POSPAGO,1/02/2024,23,LIMA,LIMA,LIMA,True,50.81,,125.55,0,False,SMS,cliente03664@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003665,PREPAGO,23/09/2025,3,LIMA,LIMA,SAN MIGUEL,True,,95.07,89.75,0,False,WHATSAPP,cliente03665@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003666,POSPAGO,25/08/2024,16,LIMA,LIMA,LIMA,True,109.84,,0.0,0,True,SMS,cliente03666@mail.com,True,False,True,11/12/2023,False,False,True,True,True,True,False,0.0,0,0
C003667,PREPAGO,20/11/2025,1,LIMA,LIMA,LIMA,True,,122.31,181.48,1,False,PUSH_APP,cliente03667@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003668,POSPAGO,12/09/2025,4,LIMA,LIMA,LIMA,True,97.82,,0.0,0,True,EMAIL,cliente03668@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003669,POSPAGO,12/08/2025,5,LIMA,LIMA,LIMA,True,110.44,,0.0,1,False,WHATSAPP,cliente03669@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003670,POSPAGO,9/06/2023,31,LIMA,LIMA,LIMA,True,76.42,,0.0,0,True,SMS,cliente03670@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003671,POSPAGO,16/04/2025,9,LIMA,LIMA,LIMA,True,88.47,,11.25,1,False,PUSH_APP,cliente03671@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003672,POSPAGO,31/10/2025,2,CALLAO,CALLAO,CALLAO,True,65.71,,0.0,0,True,EMAIL,cliente03672@mail.com,True,False,False,,False,False,True,True,True,False,False,1.0,False,False
C003673,PREPAGO,3/12/2025,1,LIMA,LIMA,LIMA,True,,63.27,0.0,0,True,SMS,,False,True,True,22/07/2025,True,True,True,True,True,False,False,0.0,0,0
C003674,POSPAGO,9/12/2025,1,LA LIBERTAD,TRUJILLO,TRUJILLO,True,132.41,,0.0,0,True,EMAIL,cliente03674@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C003675,PREPAGO,15/11/2025,2,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,76.58,0.0,0,True,SMS,cliente03675@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003676,POSPAGO,25/12/2025,0,LA LIBERTAD,TRUJILLO,TRUJILLO,True,55.87,,0.0,0,True,SMS,cliente03676@mail.com,True,True,False,,False,False,True,False,True,False,False,1.0,False,True
C003677,POSPAGO,4/11/2025,2,ICA,ICA,ICA,False,80.16,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003678,POSPAGO,24/05/2025,7,LIMA,LIMA,LIMA,True,75.0,,0.0,0,True,SMS,cliente03678@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003679,PREPAGO,7/08/2023,29,LIMA,LIMA,LIMA,True,,27.24,147.68,0,False,WHATSAPP,cliente03679@mail.com,True,True,False,,False,False,True,True,False,False,False,1.0,False,False
C003680,POSPAGO,11/01/2026,0,CALLAO,CALLAO,CALLAO,True,104.82,,80.58,0,False,EMAIL,cliente03680@mail.com,False,False,False,,False,False,True,True,False,True,False,1.0,False,False
C003681,PREPAGO,23/11/2025,1,CALLAO,CALLAO,CALLAO,True,,111.61,0.0,1,False,EMAIL,cliente03681@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003682,POSPAGO,9/12/2025,1,LIMA,LIMA,SAN MIGUEL,True,137.67,,0.0,0,True,PUSH_APP,,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003683,PREPAGO,27/08/2025,4,LIMA,LIMA,LIMA,True,,48.68,0.0,3,False,WHATSAPP,cliente03683@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003684,POSPAGO,31/12/2023,24,CALLAO,CALLAO,CALLAO,True,65.91,,54.59,0,False,SMS,cliente03684@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003685,PREPAGO,4/11/2025,2,ICA,ICA,ICA,False,,37.86,0.0,0,True,SMS,cliente03685@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003686,PREPAGO,25/10/2024,14,LIMA,LIMA,LIMA,True,,81.77,87.03,0,False,SMS,cliente03686@mail.com,True,False,True,24/02/2025,True,True,True,True,False,True,False,0.0,0,0
C003687,PREPAGO,28/07/2025,5,ANCASH,HUARAZ,HUARAZ,False,,88.32,0.0,2,False,WHATSAPP,cliente03687@mail.com,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003688,POSPAGO,13/09/2025,4,LIMA,LIMA,LIMA,True,33.38,,0.0,0,True,EMAIL,cliente03688@mail.com,True,True,True,7/11/2023,False,False,True,True,True,False,False,1.0,False,False
C003689,POSPAGO,7/11/2025,2,LIMA,LIMA,LIMA,True,133.23,,0.0,2,False,PUSH_APP,cliente03689@mail.com,True,True,True,8/11/2025,True,True,True,True,False,True,False,0.0,0,0
C003690,POSPAGO,12/11/2025,2,LIMA,LIMA,LIMA,True,57.32,,6.87,2,False,SMS,cliente03690@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003691,PREPAGO,15/11/2023,26,LIMA,LIMA,SAN MIGUEL,True,,51.27,13.05,0,False,PUSH_APP,cliente03691@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003692,POSPAGO,24/11/2023,26,AREQUIPA,AREQUIPA,AREQUIPA,True,102.51,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003693,PREPAGO,1/01/2026,0,LIMA,LIMA,SAN MIGUEL,True,,100.15,14.48,1,False,EMAIL,cliente03693@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003694,POSPAGO,7/09/2025,4,LIMA,LIMA,SAN MIGUEL,True,134.0,,0.0,2,False,PUSH_APP,cliente03694@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003695,POSPAGO,29/03/2025,9,LIMA,LIMA,LIMA,True,86.61,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003696,POSPAGO,26/01/2024,24,LIMA,LIMA,LIMA,True,88.44,,114.66,0,False,EMAIL,cliente03696@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003697,PREPAGO,22/12/2023,25,LIMA,LIMA,LIMA,True,,50.45,0.0,0,True,SMS,cliente03697@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003698,PREPAGO,3/08/2025,5,PUNO,PUNO,PUNO,False,,80.37,72.86,3,False,PUSH_APP,cliente03698@mail.com,False,True,False,,False,False,True,True,False,True,False,1.0,False,False
C003699,PREPAGO,9/12/2023,25,LIMA,LIMA,LIMA,True,,97.41,0.0,0,True,SMS,cliente03699@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003700,POSPAGO,15/04/2023,33,CUSCO,CUSCO,CUSCO,False,117.43,,0.0,0,True,SMS,cliente03700@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003701,PREPAGO,29/08/2023,29,LIMA,LIMA,LIMA,True,,50.91,22.43,0,False,EMAIL,cliente03701@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003702,PREPAGO,5/02/2023,35,LIMA,LIMA,LIMA,True,,60.37,0.0,1,False,SMS,,False,False,False,,False,False,True,True,False,False,False,1.0,False,False
C003703,POSPAGO,20/09/2025,3,LIMA,LIMA,LIMA,True,87.04,,0.0,0,True,EMAIL,cliente03703@mail.com,True,False,False,,False,False,True,False,True,True,False,3.0,False,True
C003704,PREPAGO,11/08/2025,5,LIMA,LIMA,LIMA,True,,158.74,0.0,0,True,SMS,,False,False,False,,False,False,True,True,True,True,True,0.0,0,0
C003705,PREPAGO,1/10/2025,3,ANCASH,HUARAZ,HUARAZ,False,,94.46,0.0,2,False,PUSH_APP,cliente03705@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003706,PREPAGO,28/06/2024,18,AREQUIPA,AREQUIPA,AREQUIPA,True,,72.81,0.0,1,False,SMS,cliente03706@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003707,PREPAGO,15/03/2023,34,ICA,ICA,ICA,False,,45.79,0.0,0,True,WHATSAPP,cliente03707@mail.com,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003708,POSPAGO,24/05/2024,20,PIURA,PIURA,PIURA,False,67.0,,75.46,0,False,PUSH_APP,cliente03708@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003709,POSPAGO,20/12/2025,0,CALLAO,CALLAO,CALLAO,True,56.36,,0.0,0,True,WHATSAPP,cliente03709@mail.com,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003710,PREPAGO,26/07/2023,30,AREQUIPA,AREQUIPA,AREQUIPA,True,,51.61,0.0,0,True,PUSH_APP,cliente03710@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003711,POSPAGO,6/12/2025,1,AREQUIPA,AREQUIPA,AREQUIPA,True,57.33,,0.0,0,True,WHATSAPP,cliente03711@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003712,PREPAGO,29/11/2025,1,AREQUIPA,AREQUIPA,AREQUIPA,True,,56.9,0.0,0,True,SMS,cliente03712@mail.com,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003713,PREPAGO,23/03/2023,34,LIMA,LIMA,LIMA,True,,117.69,89.33,0,False,EMAIL,cliente03713@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003714,PREPAGO,19/05/2025,8,LIMA,LIMA,LIMA,True,,62.72,0.0,0,True,EMAIL,cliente03714@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003715,PREPAGO,7/08/2025,5,CALLAO,CALLAO,CALLAO,True,,109.0,142.67,1,False,SMS,cliente03715@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003716,POSPAGO,3/04/2023,33,LIMA,LIMA,LIMA,True,73.52,,0.0,0,True,PUSH_APP,,False,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003717,POSPAGO,24/02/2024,23,LIMA,LIMA,PUENTE PIEDRA,True,106.04,,0.0,0,True,WHATSAPP,cliente03717@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003718,POSPAGO,30/10/2023,26,PIURA,PIURA,PIURA,False,90.72,,86.35,0,False,WHATSAPP,cliente03718@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003719,POSPAGO,13/05/2023,32,LIMA,LIMA,SAN MIGUEL,True,72.9,,0.0,0,True,EMAIL,cliente03719@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003720,POSPAGO,16/08/2024,17,CALLAO,CALLAO,CALLAO,True,55.84,,17.15,0,False,WHATSAPP,,False,True,True,4/11/2023,False,False,True,True,False,False,False,0.0,0,0
C003721,POSPAGO,8/09/2025,4,LIMA,LIMA,LIMA,True,82.96,,0.0,0,True,WHATSAPP,cliente03721@mail.com,True,True,True,3/09/2025,True,True,True,True,True,True,False,0.0,0,0
C003722,PREPAGO,25/11/2023,26,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,,44.93,0.0,0,True,EMAIL,cliente03722@mail.com,True,False,True,14/11/2023,False,False,True,True,True,False,False,0.0,0,0
C003723,PREPAGO,24/08/2025,4,LIMA,LIMA,LIMA,True,,89.27,0.0,0,True,SMS,cliente03723@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C003724,POSPAGO,24/11/2023,26,ICA,ICA,ICA,False,103.95,,0.0,3,False,WHATSAPP,,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003725,POSPAGO,23/10/2025,2,PUNO,PUNO,PUNO,False,103.1,,57.87,0,False,EMAIL,,False,True,False,,False,False,True,True,False,True,False,1.0,False,False
C003726,PREPAGO,19/03/2023,34,JUNIN,HUANCAYO,HUANCAYO,False,,117.93,162.79,0,False,SMS,cliente03726@mail.com,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003727,POSPAGO,31/08/2025,4,LIMA,LIMA,LIMA,True,106.55,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003728,POSPAGO,31/08/2025,4,LIMA,LIMA,LIMA,True,88.73,,41.31,0,False,WHATSAPP,cliente03728@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003729,POSPAGO,3/02/2024,23,ICA,ICA,ICA,False,74.82,,0.0,1,False,SMS,cliente03729@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003730,PREPAGO,13/08/2025,5,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,,5.0,0.0,0,True,EMAIL,cliente03730@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003731,POSPAGO,17/08/2025,5,JUNIN,HUANCAYO,HUANCAYO,False,29.9,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003732,PREPAGO,21/11/2023,26,CALLAO,CALLAO,CALLAO,True,,76.07,0.0,3,False,PUSH_APP,cliente03732@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003733,POSPAGO,9/11/2025,2,LIMA,LIMA,PUENTE PIEDRA,True,102.25,,0.0,0,True,EMAIL,cliente03733@mail.com,True,False,False,,False,False,True,True,True,True,True,1.0,False,False
C003734,POSPAGO,11/07/2024,18,LIMA,LIMA,LIMA,True,125.97,,0.0,0,True,SMS,cliente03734@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003735,POSPAGO,16/12/2024,13,PIURA,PIURA,PIURA,False,57.01,,15.32,0,False,SMS,cliente03735@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003736,POSPAGO,29/10/2023,26,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,114.05,,0.0,0,True,SMS,cliente03736@mail.com,True,False,False,,False,False,True,True,True,True,False,1.0,False,False
C003737,PREPAGO,30/05/2023,32,LIMA,LIMA,LIMA,True,,38.77,0.0,1,False,SMS,,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003738,PREPAGO,17/12/2025,0,LIMA,LIMA,LIMA,True,,87.62,0.0,0,True,WHATSAPP,cliente03738@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C003739,PREPAGO,7/01/2026,0,CALLAO,CALLAO,CALLAO,True,,73.73,0.0,0,True,WHATSAPP,cliente03739@mail.com,True,False,True,24/12/2025,True,True,True,True,True,False,False,0.0,0,0
C003740,PREPAGO,5/05/2023,32,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,104.13,0.0,0,True,SMS,cliente03740@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C003741,PREPAGO,30/07/2025,5,LIMA,LIMA,LIMA,True,,65.04,14.09,0,False,EMAIL,cliente03741@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003742,PREPAGO,1/04/2025,9,LIMA,LIMA,LIMA,True,,51.84,185.64,0,False,SMS,cliente03742@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003743,PREPAGO,7/01/2024,24,LIMA,LIMA,LIMA,True,,66.65,0.0,2,False,WHATSAPP,cliente03743@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003744,POSPAGO,27/11/2025,1,LIMA,LIMA,LIMA,True,61.34,,0.0,0,True,PUSH_APP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003745,POSPAGO,7/06/2024,19,JUNIN,HUANCAYO,HUANCAYO,False,58.76,,0.0,0,True,WHATSAPP,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003746,POSPAGO,12/01/2024,24,LA LIBERTAD,TRUJILLO,TRUJILLO,True,114.98,,0.0,2,False,WHATSAPP,cliente03746@mail.com,True,True,False,,False,False,True,True,False,True,False,1.0,False,False
C003747,PREPAGO,23/07/2025,5,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,79.28,0.0,0,True,EMAIL,cliente03747@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003748,POSPAGO,1/12/2025,1,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,77.43,,0.0,0,True,SMS,cliente03748@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003749,POSPAGO,1/12/2025,1,LIMA,LIMA,LIMA,True,60.14,,47.21,0,False,EMAIL,cliente03749@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003750,PREPAGO,12/09/2025,4,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,107.5,112.39,0,False,EMAIL,cliente03750@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003751,PREPAGO,12/03/2023,34,ANCASH,HUARAZ,HUARAZ,False,,125.42,0.0,1,False,EMAIL,cliente03751@mail.com,True,True,True,15/08/2025,True,True,True,True,False,True,False,0.0,0,0
C003752,PREPAGO,11/11/2025,2,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,79.19,0.0,0,True,SMS,cliente03752@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003753,POSPAGO,4/10/2025,3,LIMA,LIMA,LIMA,True,60.07,,0.0,1,False,EMAIL,,False,False,True,9/11/2024,False,False,True,True,False,False,False,0.0,0,0
C003754,PREPAGO,11/01/2026,0,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,100.84,0.0,0,True,WHATSAPP,cliente03754@mail.com,True,False,False,,False,False,True,False,True,True,False,2.0,False,True
C003755,POSPAGO,30/05/2025,7,JUNIN,HUANCAYO,HUANCAYO,False,95.83,,0.0,1,False,SMS,cliente03755@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003756,POSPAGO,11/06/2023,31,LIMA,LIMA,LIMA,True,76.15,,98.45,0,False,WHATSAPP,cliente03756@mail.com,True,True,True,5/05/2023,False,False,True,True,False,True,False,0.0,0,0
C003757,POSPAGO,13/09/2025,4,LIMA,LIMA,LIMA,True,73.84,,168.98,3,False,SMS,cliente03757@mail.com,True,False,False,,False,False,True,True,False,True,False,1.0,False,False
C003758,POSPAGO,26/09/2025,3,JUNIN,HUANCAYO,HUANCAYO,False,79.15,,0.0,0,True,SMS,cliente03758@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003759,POSPAGO,31/12/2025,0,ICA,ICA,ICA,False,107.55,,0.0,0,True,PUSH_APP,cliente03759@mail.com,True,True,False,,False,False,True,True,True,True,False,1.0,False,False
C003760,PREPAGO,2/06/2024,19,LIMA,LIMA,PUENTE PIEDRA,True,,34.96,0.0,1,False,WHATSAPP,cliente03760@mail.com,True,False,True,19/04/2025,True,True,True,False,False,False,False,1.0,False,True
C003761,POSPAGO,17/10/2025,3,LIMA,LIMA,LIMA,True,130.57,,78.69,0,False,SMS,cliente03761@mail.com,False,True,False,,False,False,True,True,False,True,False,1.0,False,False
C003762,PREPAGO,21/12/2024,13,LIMA,LIMA,LIMA,True,,74.85,0.0,0,True,SMS,cliente03762@mail.com,True,False,True,18/05/2024,False,False,True,True,True,False,False,0.0,0,0
C003763,POSPAGO,20/12/2024,13,LIMA,LIMA,SAN MIGUEL,True,86.45,,0.0,0,True,PUSH_APP,cliente03763@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003764,POSPAGO,22/02/2025,10,ICA,ICA,ICA,False,118.59,,0.0,0,True,SMS,cliente03764@mail.com,True,False,True,15/01/2023,False,False,True,True,True,True,False,0.0,0,0
C003765,POSPAGO,12/10/2025,3,LIMA,LIMA,LIMA,True,63.24,,26.94,0,False,EMAIL,cliente03765@mail.com,True,True,True,16/03/2025,True,True,True,True,False,False,False,0.0,0,0
C003766,POSPAGO,31/12/2023,24,LIMA,LIMA,LIMA,True,67.95,,0.0,0,True,EMAIL,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003767,PREPAGO,14/01/2025,12,JUNIN,HUANCAYO,HUANCAYO,False,,132.96,0.0,0,True,EMAIL,cliente03767@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003768,POSPAGO,26/10/2025,2,LIMA,LIMA,LIMA,True,73.28,,0.0,0,True,SMS,cliente03768@mail.com,False,False,True,31/08/2025,True,True,True,True,True,True,False,0.0,0,0
C003769,POSPAGO,2/11/2023,26,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,48.11,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003770,POSPAGO,23/11/2025,1,LIMA,LIMA,LIMA,True,64.33,,0.0,0,True,PUSH_APP,cliente03770@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003771,POSPAGO,1/11/2025,2,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,109.76,,0.0,0,True,SMS,cliente03771@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C003772,PREPAGO,1/01/2026,0,LORETO,MAYNAS,IQUITOS,False,,111.43,52.88,0,False,WHATSAPP,cliente03772@mail.com,True,True,True,21/11/2025,True,True,True,True,False,True,False,0.0,0,0
C003773,POSPAGO,9/06/2023,31,LIMA,LIMA,LIMA,True,45.94,,38.16,1,False,PUSH_APP,cliente03773@mail.com,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003774,PREPAGO,9/01/2025,12,PIURA,PIURA,PIURA,False,,69.52,0.0,0,True,WHATSAPP,cliente03774@mail.com,True,False,True,10/06/2025,True,True,True,True,True,False,False,0.0,0,0
C003775,PREPAGO,27/04/2025,8,PUNO,PUNO,PUNO,False,,54.19,0.0,0,True,SMS,cliente03775@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C003776,PREPAGO,28/09/2025,3,LORETO,MAYNAS,IQUITOS,False,,40.0,0.0,0,True,EMAIL,,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C003777,PREPAGO,15/03/2025,10,LIMA,LIMA,PUENTE PIEDRA,True,,56.03,0.0,3,False,PUSH_APP,cliente03777@mail.com,False,False,True,11/05/2023,False,False,True,True,False,False,False,0.0,0,0
C003778,PREPAGO,16/12/2025,1,LIMA,LIMA,PUENTE PIEDRA,True,,80.13,90.46,0,False,PUSH_APP,cliente03778@mail.com,True,True,False,,False,False,True,True,False,True,False,1.0,False,False
C003779,PREPAGO,12/05/2024,20,LIMA,LIMA,LIMA,True,,73.49,146.99,2,False,SMS,cliente03779@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C003780,PREPAGO,13/01/2026,0,LIMA,LIMA,LIMA,True,,63.58,103.85,0,False,SMS,,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C003781,POSPAGO,9/10/2025,3,LIMA,LIMA,SAN MIGUEL,True,118.51,,0.0,1,False,PUSH_APP,cliente03781@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C003782,POSPAGO,28/10/2023,27,LIMA,LIMA,LIMA,True,73.23,,0.0,0,True,PUSH_APP,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C003783,POSPAGO,18/12/2025,0,LA LIBERTAD,TRUJILLO,TRUJILLO,True,109.84,,65.57,0,False,SMS,cliente03783@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C003784,PREPAGO,4/04/2024,21,LIMA,LIMA,SAN MIGUEL,True,,45.2,122.48,0,False,PUSH_APP,cliente03784@mail.com,True,True,True,9/01/2024,False,False,True,False,False,False,False,1.0,False,True
